OrderID,OrderDate,CustomerID,CustomerSegment,Region,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,Sales,Profit,ShippingCost,PaymentMode
ORD1420,2024-01-05,CUST126,Consumer,East,Electronics,Headphones,5,32764.6,0.0,163823.0,68092.73,83.35,Cash on Delivery
ORD1421,2024-04-12,CUST294,Consumer,North,Clothing,Jeans,5,2420.91,0.0,12104.55,3991.43,478.8,Credit Card
ORD1422,2024-07-14,CUST335,Consumer,West,Furniture,Bookshelf,7,15369.01,0.15,91445.61,25601.74,404.17,UPI
ORD1423,2024-12-15,CUST191,Corporate,North,Clothing,Sneakers,3,1652.65,0.1,4462.16,1438.28,340.63,Credit Card
ORD1424,2024-02-16,CUST120,Home Office,East,Furniture,Table Lamp,6,6220.61,0.1,33591.29,7393.41,278.33,Credit Card
ORD1425,2025-10-17,CUST183,Consumer,Central,Groceries,Cooking Oil,2,527.98,0.2,844.77,51.14,400.24,Credit Card
ORD1426,2024-09-25,CUST361,Corporate,North,Clothing,Jeans,1,1978.4,0.1,1780.56,151.38,257.48,UPI
ORD1427,2025-01-04,CUST246,Corporate,South,Clothing,Sneakers,5,2385.98,0.1,10736.91,2378.24,163.99,Net Banking
ORD1428,2025-09-27,CUST356,Consumer,West,Stationery,Backpack,1,946.41,0.15,804.45,9.7,96.98,Credit Card
ORD1429,2024-04-15,CUST157,Consumer,Central,Clothing,Cap,2,2754.95,0.0,5509.9,922.96,330.84,Cash on Delivery
ORD1430,2025-10-31,CUST114,Consumer,West,Furniture,Office Chair,7,24358.19,0.05,161981.96,23953.08,466.12,UPI
ORD1431,2025-10-20,CUST261,Consumer,South,Stationery,Notebook Pack,5,378.72,0.25,1420.2,94.69,93.74,Debit Card
ORD1432,2025-10-18,CUST262,Home Office,West,Clothing,Jacket,5,527.55,0.2,2110.2,547.94,106.41,Debit Card
ORD1433,2024-04-29,CUST380,Consumer,South,Clothing,Jeans,6,1406.1,0.2,6749.28,1557.64,228.13,Net Banking
ORD1434,2025-08-26,CUST379,Consumer,West,Groceries,Spices Combo,1,1140.61,0.05,1083.58,234.62,407.31,Debit Card
ORD1435,2024-02-27,CUST111,Consumer,Central,Clothing,Jeans,7,1701.96,0.15,10126.66,2066.71,161.08,Net Banking
ORD1436,2024-12-11,CUST373,Home Office,West,Electronics,Tablet,6,49431.73,0.0,296590.38,120403.69,141.88,Cash on Delivery
ORD1437,2025-04-18,CUST370,Consumer,Central,Stationery,Marker Set,4,681.73,0.0,2726.92,835.26,317.58,Credit Card
ORD1438,2024-04-26,CUST307,Consumer,North,Electronics,Tablet,1,55927.92,0.05,53131.52,22078.71,277.1,UPI
ORD1439,2024-05-06,CUST126,Consumer,West,Stationery,Pen Set,1,1140.04,0.05,1083.04,205.02,48.91,Net Banking
ORD1440,2025-01-27,CUST171,Consumer,West,Groceries,Beverage Crate,4,197.03,0.0,788.12,337.26,59.12,UPI
ORD1441,2025-10-02,CUST159,Consumer,North,Clothing,Jeans,2,1760.52,0.05,3344.99,743.88,328.65,Cash on Delivery
ORD1442,2024-02-27,CUST244,Corporate,Central,Clothing,Cap,2,2251.0,0.0,4502.0,954.86,243.26,Cash on Delivery
ORD1443,2025-09-25,CUST192,Consumer,South,Clothing,Jacket,5,1118.79,0.05,5314.25,2014.98,486.07,Credit Card
ORD1444,2025-05-27,CUST107,Consumer,West,Stationery,Notebook Pack,3,518.14,0.15,1321.26,224.47,345.7,Cash on Delivery
ORD1445,2024-04-05,CUST178,Corporate,West,Clothing,Cap,6,2468.58,0.1,13330.33,1722.27,24.84,Credit Card
ORD1446,2025-09-29,CUST126,Consumer,West,Electronics,Laptop,3,15150.59,0.0,45451.77,16899.42,250.89,UPI
ORD1447,2024-04-27,CUST273,Consumer,North,Clothing,Sneakers,5,2226.34,0.05,10575.12,3908.62,218.94,UPI
ORD1448,2025-07-13,CUST149,Consumer,East,Groceries,Spices Combo,3,1076.43,0.1,2906.36,803.94,71.22,Credit Card
ORD1449,2025-08-23,CUST298,Home Office,East,Electronics,Laptop,1,7248.79,0.05,6886.35,1693.25,463.14,UPI
ORD1450,2025-05-02,CUST280,Consumer,Central,Clothing,Cap,1,1892.09,0.05,1797.49,430.3,406.41,UPI
ORD1451,2024-08-24,CUST123,Home Office,South,Clothing,Jeans,4,1141.86,,4110.7,1419.28,130.44,Credit Card
ORD1452,2024-09-28,CUST145,Corporate,South,Furniture,Desk,4,18523.08,0.25,55569.24,4647.76,142.87,Net Banking
ORD1453,2024-07-07,CUST114,Consumer,West,Stationery,Pen Set,5,267.99,0.0,1339.95,495.13,35.37,UPI
ORD1454,2025-12-04,CUST252,Home Office,South,Electronics,Smartphone,5,53749.8,0.05,255311.55,39611.65,162.42,UPI
ORD1455,2025-03-22,CUST321,Consumer,West,Furniture,Desk,7,11627.12,0.05,77320.35,24899.39,300.62,Credit Card
ORD1456,2025-08-03,CUST305,Consumer,West,Groceries,Rice 5kg,5,377.2,0.1,1697.4,185.56,222.0,Cash on Delivery
ORD1457,2024-09-03,CUST372,Corporate,Central,Stationery,Printer Paper,1,553.73,0.0,553.73,177.99,485.24,Cash on Delivery
ORD1458,2024-03-16,CUST335,Corporate,East,Electronics,Headphones,3,25707.14,0.0,77121.42,17894.04,46.92,Credit Card
ORD1459,2024-06-02,CUST327,Corporate,East,Clothing,Cap,6,1672.54,0.0,10035.24,2980.28,303.89,Credit Card
ORD1460,2025-10-17,CUST108,Consumer,North,Electronics,Tablet,7,35962.56,0.25,188803.44,3376.11,431.99,Cash on Delivery
ORD1461,2025-03-10,CUST265,Consumer,North,Clothing,Jacket,7,1967.76,0.1,12396.89,3187.28,250.76,UPI
ORD1462,2024-03-26,CUST313,Corporate,North,Stationery,Marker Set,7,222.24,0.1,1400.11,185.96,21.42,Credit Card
ORD1463,2025-11-27,CUST216,Consumer,North,Clothing,Sneakers,5,509.85,0.15,2166.86,439.6,136.54,UPI
ORD1464,2024-10-11,CUST171,Consumer,East,Groceries,Cooking Oil,5,1121.18,0.0,5605.9,1753.31,175.41,UPI
ORD1465,2024-08-07,CUST163,Consumer,West,Clothing,Jeans,1,2091.1,0.15,1777.44,302.58,483.68,Net Banking
ORD1466,2024-03-09,CUST304,Consumer,East,Groceries,Rice 5kg,6,602.6,0.1,3254.04,363.2,457.65,Credit Card
ORD1467,2024-02-16,CUST308,Home Office,West,Stationery,Marker Set,1,979.61,0.0,979.61,247.04,475.6,UPI
ORD1468,2024-04-03,CUST171,Consumer,Central,Stationery,Notebook Pack,6,496.27,0.15,2530.98,581.39,416.36,Credit Card
ORD1469,2025-03-28,CUST376,Home Office,West,Electronics,Smartphone,1,48165.98,0.15,40941.08,4763.81,188.79,Debit Card
ORD1470,2024-07-22,CUST373,Consumer,West,Groceries,Cooking Oil,3,528.06,0.15,1346.55,169.94,454.82,Net Banking
ORD1471,2024-08-05,CUST194,Corporate,East,Groceries,Spices Combo,5,201.98,0.0,1009.9,172.38,491.21,Net Banking
ORD1472,2025-04-18,CUST265,Consumer,East,Furniture,Sofa,2,23417.03,0.25,35125.54,-2455.28,188.03,Net Banking
ORD1473,2025-03-07,CUST131,Consumer,North,Furniture,Sofa,2,10771.95,0.25,16157.92,124.22,145.07,UPI
ORD1474,2024-12-06,CUST110,Consumer,South,Furniture,Table Lamp,5,20128.28,0.05,95609.33,29945.63,282.52,Debit Card
ORD1475,2025-07-04,CUST316,Consumer,Central,Clothing,Cap,7,1193.26,0.0,8352.82,1805.27,109.83,Credit Card
ORD1476,2025-09-03,CUST388,Consumer,West,Furniture,Office Chair,5,16689.58,0.0,83447.9,23151.58,35.66,Cash on Delivery
ORD1477,2024-10-15,CUST201,Home Office,North,Groceries,Spices Combo,5,1322.64,0.25,4959.9,-632.1,474.0,Credit Card
ORD1478,2024-09-10,CUST366,Corporate,East,Clothing,Sneakers,5,433.26,0.1,1949.67,597.35,464.36,UPI
ORD1479,2024-12-22,CUST313,Consumer,West,Stationery,Marker Set,7,1005.23,0.05,6684.78,2646.49,98.07,UPI
ORD1480,2024-01-23,CUST278,Consumer,North,Electronics,Headphones,6,35137.31,0.0,210823.86,90450.28,215.72,Net Banking
ORD1481,2025-06-05,CUST187,Consumer,South,Furniture,Office Chair,3,15775.59,0.0,47326.77,12209.88,418.9,Cash on Delivery
ORD1482,2024-04-09,CUST140,Corporate,Central,Stationery,Notebook Pack,2,651.63,0.1,1172.93,88.91,337.28,UPI
ORD1483,2024-06-28,CUST175,Corporate,South,Groceries,Rice 5kg,4,1324.27,0.05,5032.23,2115.77,209.5,UPI
ORD1484,2024-08-10,CUST145,Home Office,North,Electronics,Laptop,2,4519.13,0.25,6778.7,-160.26,377.2,Debit Card
ORD1485,2025-10-20,CUST259,Consumer,East,Stationery,Marker Set,2,350.18,0.1,630.32,107.07,450.58,Credit Card
ORD1486,2025-03-17,CUST179,Consumer,Central,Electronics,Smartphone,7,52794.23,0.15,314125.67,29678.87,464.56,Cash on Delivery
ORD1487,2025-08-30,CUST185,Consumer,East,Furniture,Table Lamp,1,19180.12,0.0,19180.12,6586.04,201.85,UPI
ORD1488,2024-11-20,CUST191,Corporate,South,Groceries,Snack Pack,5,124.7,0.0,623.5,127.1,103.31,UPI
ORD1489,2025-05-30,CUST247,Corporate,South,Electronics,Headphones,5,31986.36,0.05,151935.21,61827.7,458.16,Credit Card
ORD1490,2024-01-16,CUST260,Corporate,East,Stationery,Printer Paper,5,659.01,0.0,3295.05,736.02,64.43,UPI
ORD1491,2024-12-01,CUST301,Corporate,East,Furniture,Sofa,1,10920.73,0.0,10920.73,4039.34,366.41,Credit Card
ORD1492,2024-09-14,CUST341,Consumer,West,Furniture,Sofa,7,8488.74,0.25,44565.88,3383.95,87.44,Credit Card
ORD1493,2025-05-11,CUST101,Corporate,North,Stationery,Marker Set,3,833.98,0.05,2376.84,383.32,206.91,Credit Card
ORD1494,2024-06-08,CUST324,Consumer,Central,Stationery,Marker Set,3,288.96,0.0,866.88,319.53,217.55,UPI
ORD1495,2025-04-19,CUST388,Corporate,North,Electronics,Smartphone,7,48339.02,0.0,338373.14,133467.14,96.2,UPI
ORD1496,2025-10-25,CUST332,Consumer,South,Clothing,Jeans,4,2869.72,0.0,11478.88,2819.28,462.89,Cash on Delivery
ORD1497,2025-11-20,CUST176,Consumer,North,Furniture,Sofa,3,11258.64,0.25,25331.94,1350.41,21.28,Credit Card
ORD1498,2025-11-05,CUST215,Home Office,South,Electronics,Headphones,7,18445.78,0.0,129120.46,38178.19,449.03,UPI
ORD1499,2025-01-14,CUST253,Home Office,East,Stationery,Printer Paper,3,376.46,0.0,1129.38,421.22,444.24,UPI
ORD1500,2025-06-28,CUST202,Corporate,East,Electronics,Smartphone,5,29972.9,0.1,134878.05,50884.38,172.14,UPI
ORD1501,2025-11-21,CUST293,Consumer,North,Stationery,Pen Set,6,877.52,0.0,5265.12,1721.27,358.06,Cash on Delivery
ORD1502,2025-03-02,CUST265,Corporate,West,Groceries,Rice 5kg,7,602.42,0.0,4216.94,1762.82,141.35,UPI
ORD1503,2025-09-04,CUST189,Consumer,North,Stationery,Notebook Pack,2,751.55,,1503.1,267.86,384.21,Cash on Delivery
ORD1504,2024-09-24,CUST273,Home Office,West,Stationery,Marker Set,3,489.86,0.0,1469.58,643.12,289.34,UPI
ORD1505,2025-07-30,CUST221,Consumer,Central,Stationery,Printer Paper,3,400.2,0.0,1200.6,384.8,164.11,UPI
ORD1506,2025-02-20,CUST242,Home Office,South,Clothing,T-Shirt,1,379.55,0.0,379.55,164.85,212.11,UPI
ORD1507,2024-06-16,CUST205,Home Office,East,Stationery,Pen Set,4,54.5,0.15,185.3,59.15,351.15,Cash on Delivery
ORD1508,2024-02-12,CUST222,Corporate,South,Furniture,Bookshelf,6,6839.38,0.0,41036.28,10355.09,454.93,Debit Card
ORD1509,2025-07-09,CUST108,Consumer,North,Furniture,Sofa,1,11050.55,0.15,9392.97,1169.89,82.75,UPI
ORD1510,2024-10-11,CUST361,Consumer,South,Electronics,Headphones,5,51373.15,0.15,218335.89,74512.73,294.25,Cash on Delivery
ORD1511,2025-01-31,CUST172,Home Office,West,Clothing,Cap,2,2855.15,0.05,5424.78,2282.18,141.79,Credit Card
ORD1512,2024-01-12,CUST322,Consumer,East,Electronics,Laptop,4,17495.59,0.0,69982.36,29837.3,404.66,Cash on Delivery
ORD1513,2025-08-29,CUST140,Home Office,North,Furniture,Table Lamp,1,7246.7,0.0,7246.7,1602.25,53.71,Credit Card
ORD1514,2024-10-28,CUST303,Consumer,Central,Furniture,Bookshelf,7,6842.07,0.1,43105.04,8363.67,350.7,Credit Card
ORD1515,2024-09-09,CUST363,Consumer,East,Groceries,Spices Combo,3,574.93,0.1,1552.31,583.95,103.97,Credit Card
ORD1516,2025-05-13,CUST277,Home Office,Central,Stationery,Pen Set,3,622.93,0.1,1681.91,380.43,306.27,Debit Card
ORD1517,2024-02-04,CUST183,Corporate,East,Furniture,Bookshelf,4,11808.69,0.0,47234.76,11165.88,421.13,Cash on Delivery
ORD1518,2025-12-27,CUST210,Corporate,East,Electronics,Smartphone,3,14659.85,0.2,35183.64,-469.94,382.44,Cash on Delivery
ORD1519,2024-03-30,CUST350,Corporate,North,Electronics,Smartphone,7,9566.18,0.0,66963.26,11369.63,381.41,Cash on Delivery
ORD1520,2025-08-27,CUST106,Consumer,North,Stationery,Pen Set,1,64.46,0.05,61.24,19.45,268.57,UPI
ORD1521,2025-08-24,CUST183,Corporate,Central,Stationery,Backpack,1,227.06,0.05,215.71,81.57,447.56,Debit Card
ORD1522,2025-02-21,CUST307,Consumer,South,Groceries,Spices Combo,3,1087.5,0.0,3262.5,1236.23,302.29,Debit Card
ORD1523,2024-04-24,CUST121,Home Office,Central,Clothing,Sneakers,3,1079.64,0.05,3076.97,541.38,460.41,UPI
ORD1524,2025-09-08,CUST102,Home Office,East,Electronics,Smartwatch,5,29178.9,0.15,124010.32,1248.08,282.33,Credit Card
ORD1525,2024-07-14,CUST226,Consumer,North,Stationery,Notebook Pack,2,730.0,0.15,1241.0,233.72,262.86,Net Banking
ORD1526,2025-05-15,CUST396,Corporate,North,Electronics,Headphones,4,53436.77,0.2,170997.66,33856.26,126.73,Debit Card
ORD1527,2025-09-17,CUST287,Corporate,North,Stationery,Notebook Pack,1,1072.18,0.05,1018.57,290.82,281.5,Cash on Delivery
ORD1528,2025-05-07,CUST113,Consumer,Central,Furniture,Desk,4,19024.74,0.1,68489.06,19675.84,87.48,Cash on Delivery
ORD1529,2024-03-15,CUST111,Home Office,South,Electronics,Headphones,5,4039.11,0.0,20195.55,7534.03,437.45,Debit Card
ORD1530,2025-02-16,CUST186,Consumer,South,Furniture,Table Lamp,1,15014.15,0.05,14263.44,3331.26,344.43,Cash on Delivery
ORD1531,2025-01-10,CUST111,Consumer,South,Electronics,Smartwatch,5,47621.84,0.0,238109.2,106025.08,496.95,Net Banking
ORD1532,2025-02-23,CUST124,Consumer,North,Clothing,Cap,5,355.32,0.05,1687.77,572.3,64.21,Net Banking
ORD1533,2025-12-29,CUST342,Consumer,East,Groceries,Rice 5kg,6,869.56,0.0,5217.36,1312.61,135.52,Credit Card
ORD1534,2024-10-03,CUST221,Corporate,North,Furniture,Desk,3,21657.46,0.05,61723.76,25363.99,441.04,UPI
ORD1535,2025-11-06,CUST246,Corporate,West,Stationery,Printer Paper,7,595.22,0.1,3749.89,1354.29,209.72,UPI
ORD1536,2025-01-28,CUST154,Corporate,South,Clothing,Sneakers,6,313.14,0.2,1503.07,304.33,243.83,Cash on Delivery
ORD1537,2025-04-01,CUST337,Corporate,South,Electronics,Tablet,4,2638.77,0.05,10027.33,1442.45,433.11,UPI
ORD1538,2024-07-10,CUST272,Consumer,East,Furniture,Bookshelf,7,11290.95,0.25,59277.49,-2328.88,270.48,Credit Card
ORD1539,2025-11-19,CUST320,Consumer,East,Electronics,Tablet,4,10990.5,0.15,37367.7,12896.39,112.87,Credit Card
ORD1540,2024-04-08,CUST218,Consumer,Central,Electronics,Headphones,3,40538.14,0.05,115533.7,30341.12,448.17,Net Banking
ORD1541,2025-07-01,CUST282,Consumer,East,Electronics,Smartphone,7,43110.36,0.1,271595.27,80752.44,34.91,UPI
ORD1542,2024-04-05,CUST387,Corporate,North,Groceries,Snack Pack,6,349.03,0.0,2094.18,534.87,449.79,UPI
ORD1543,2025-10-25,CUST399,Consumer,East,Groceries,Beverage Crate,4,1343.95,0.15,4569.43,449.06,44.25,Credit Card
ORD1544,2025-10-24,CUST181,Consumer,North,Stationery,Backpack,6,558.19,0.1,3014.23,305.25,339.61,UPI
ORD1545,2024-07-08,CUST310,Consumer,North,Furniture,Desk,3,4856.88,0.25,10927.98,835.99,54.41,Credit Card
ORD1546,2024-02-06,CUST249,Home Office,Central,Clothing,T-Shirt,7,2745.61,0.1,17297.34,992.96,358.98,UPI
ORD1547,2025-01-03,CUST136,Home Office,West,Clothing,Jacket,7,2827.92,0.15,16826.12,118.85,36.31,UPI
ORD1548,2025-11-25,CUST158,Corporate,Central,Clothing,T-Shirt,1,2345.75,0.15,1993.89,82.92,424.38,UPI
ORD1549,2025-06-08,CUST230,Home Office,East,Electronics,Smartphone,5,51501.0,0.0,257505.0,71467.72,243.65,UPI
ORD1550,2024-10-05,CUST301,Corporate,East,Groceries,Snack Pack,5,1132.32,0.0,5661.6,1871.71,64.86,Credit Card
ORD1551,2024-08-04,CUST342,Corporate,North,Furniture,Office Chair,6,22231.83,0.05,126721.43,38774.64,359.27,Cash on Delivery
ORD1552,2024-09-29,CUST134,Consumer,South,Electronics,Smartphone,7,27165.51,0.05,180650.64,75371.74,254.86,UPI
ORD1553,2024-03-02,CUST192,Corporate,West,Groceries,Snack Pack,4,1146.64,0.0,4586.56,1721.1,111.66,Credit Card
ORD1554,2025-08-18,CUST306,Corporate,South,Groceries,Beverage Crate,6,1499.65,0.2,7198.32,309.15,27.52,Credit Card
ORD1555,2025-12-29,CUST312,Corporate,West,Furniture,Desk,6,18535.88,0.05,105654.52,24346.18,220.64,UPI
ORD1556,2024-12-07,CUST258,Corporate,West,Furniture,Table Lamp,2,4183.32,0.25,6274.98,-626.88,61.1,Credit Card
ORD1557,2025-01-31,CUST123,Consumer,North,Furniture,Desk,7,13680.49,0.15,81398.92,27291.94,65.2,Credit Card
ORD1558,2025-11-29,CUST392,Corporate,East,Electronics,Tablet,5,36066.17,0.1,162297.76,54715.44,148.32,UPI
ORD1559,2024-01-19,CUST103,Home Office,West,Stationery,Pen Set,7,250.34,0.2,1401.9,23.17,322.62,UPI
ORD1560,2024-06-25,CUST319,Consumer,South,Furniture,Desk,3,24127.95,0.05,68764.66,21168.49,274.36,UPI
ORD1561,2025-09-03,CUST119,Corporate,West,Stationery,Pen Set,6,251.92,0.2,1209.22,324.22,53.11,Net Banking
ORD1562,2025-01-30,CUST251,Consumer,East,Electronics,Smartphone,2,12298.36,0.05,23366.88,2485.86,484.85,Credit Card
ORD1563,2025-03-20,CUST149,Corporate,North,Stationery,Notebook Pack,2,1102.44,0.05,2094.64,361.22,445.84,Debit Card
ORD1564,2024-08-20,CUST276,Corporate,East,Clothing,Jeans,5,1788.66,0.05,8496.14,2480.68,144.43,Credit Card
ORD1565,2024-03-16,CUST195,Consumer,Central,Stationery,Pen Set,5,122.67,0.05,582.68,93.84,78.72,Net Banking
ORD1566,2024-09-21,CUST204,Corporate,North,Furniture,Desk,5,15557.41,0.1,70008.34,11342.81,472.35,Credit Card
ORD1567,2025-03-30,CUST349,Consumer,West,Electronics,Laptop,3,36905.93,0.05,105181.9,18047.84,241.35,Cash on Delivery
ORD1568,2025-12-18,CUST216,Corporate,North,Furniture,Sofa,2,3015.77,0.0,6031.54,1239.11,169.36,UPI
ORD1569,2025-01-18,CUST327,Consumer,West,Clothing,T-Shirt,4,3412.07,0.2,10918.62,3065.15,255.37,Credit Card
ORD1570,2025-07-17,CUST165,Corporate,West,Furniture,Bookshelf,3,14284.7,0.1,38568.69,6989.85,390.92,UPI
ORD1571,2025-05-20,CUST361,Consumer,South,Furniture,Office Chair,1,14655.2,,13922.44,5832.25,100.82,Credit Card
ORD1572,2025-01-01,CUST394,Corporate,South,Furniture,Table Lamp,6,13722.71,0.1,74102.63,27744.28,388.4,Net Banking
ORD1573,2024-05-23,CUST342,Consumer,West,Groceries,Cooking Oil,5,955.02,0.15,4058.84,137.56,379.73,Net Banking
ORD1574,2024-03-09,CUST285,Home Office,East,Clothing,T-Shirt,2,1145.76,0.25,1718.64,95.63,278.89,Credit Card
ORD1575,2024-04-08,CUST345,Home Office,West,Furniture,Sofa,6,8250.17,0.05,47025.97,8872.04,435.6,UPI
ORD1576,2025-01-30,CUST224,Home Office,North,Furniture,Sofa,7,13516.47,0.0,94615.29,18776.38,83.43,Credit Card
ORD1577,2024-01-25,CUST367,Corporate,Central,Furniture,Bookshelf,3,20457.12,0.05,58302.79,7065.31,305.83,Net Banking
ORD1578,2025-04-13,CUST230,Corporate,West,Electronics,Tablet,1,4892.15,0.05,4647.54,680.96,235.68,UPI
ORD1579,2025-04-28,CUST336,Consumer,Central,Groceries,Beverage Crate,7,944.77,0.2,5290.71,694.45,222.7,UPI
ORD1580,2025-07-18,CUST117,Consumer,North,Electronics,Smartwatch,3,48793.13,0.05,139060.42,43798.02,141.23,Debit Card
ORD1581,2024-05-30,CUST139,Consumer,East,Groceries,Spices Combo,3,319.68,0.25,719.28,147.36,198.69,Credit Card
ORD1582,2024-05-23,CUST120,Corporate,East,Furniture,Office Chair,4,1853.03,0.05,7041.51,2074.67,71.91,Debit Card
ORD1583,2025-07-22,CUST324,Home Office,South,Clothing,Sneakers,6,1300.68,,5853.06,702.77,140.77,UPI
ORD1584,2024-02-08,CUST381,Consumer,East,Stationery,Printer Paper,4,726.37,0.0,2905.48,819.72,150.54,Credit Card
ORD1585,2024-04-18,CUST107,Home Office,North,Stationery,Backpack,3,209.03,0.2,501.67,31.57,365.92,UPI
ORD1586,2025-11-23,CUST199,Corporate,West,Furniture,Office Chair,1,11513.88,0.2,9211.1,-500.83,43.3,Net Banking
ORD1587,2024-02-11,CUST339,Corporate,East,Electronics,Headphones,2,34034.65,0.25,51051.98,-1260.36,332.57,UPI
ORD1588,2024-07-04,CUST186,Consumer,North,Clothing,Jeans,2,2216.43,0.0,4432.86,1138.69,126.28,Credit Card
ORD1589,2025-02-01,CUST397,Consumer,West,Groceries,Snack Pack,7,484.18,0.0,3389.26,1184.45,59.29,Credit Card
ORD1590,2024-08-10,CUST113,Corporate,East,Furniture,Office Chair,6,10900.7,0.1,58863.78,22214.46,164.39,Net Banking
ORD1591,2025-09-25,CUST101,Corporate,North,Clothing,Cap,5,2790.69,0.0,13953.45,5072.95,127.75,UPI
ORD1592,2024-05-12,CUST392,Consumer,Central,Clothing,Jacket,5,3311.89,0.0,16559.45,3634.23,284.98,UPI
ORD1593,2024-06-11,CUST140,Corporate,Central,Groceries,Snack Pack,2,1306.63,0.0,2613.26,1015.04,191.54,Credit Card
ORD1594,2024-08-02,CUST210,Home Office,East,Clothing,Cap,3,2105.71,0.05,6001.27,1177.15,483.68,Cash on Delivery
ORD1595,2024-08-22,CUST113,Corporate,North,Electronics,Smartwatch,3,25796.98,0.05,73521.39,17495.46,482.5,Debit Card
ORD1596,2025-10-19,CUST330,Home Office,West,Electronics,Tablet,4,21311.48,0.0,85245.92,33965.63,232.98,Credit Card
ORD1597,2025-08-10,CUST183,Consumer,East,Electronics,Tablet,6,9247.48,0.0,55484.88,20613.33,401.64,Credit Card
ORD1598,2024-01-09,CUST229,Consumer,South,Clothing,Sneakers,4,640.96,0.05,2435.65,643.81,26.37,Cash on Delivery
ORD1599,2024-03-14,CUST330,Corporate,East,Electronics,Smartwatch,5,41924.74,0.1,188661.33,47057.92,282.95,Cash on Delivery
ORD1600,2025-05-06,CUST244,Consumer,East,Groceries,Beverage Crate,2,463.71,0.0,927.42,200.72,376.78,UPI
ORD1601,2024-09-09,CUST127,Consumer,East,Clothing,Sneakers,7,1114.92,0.05,7414.22,1402.29,124.13,Debit Card
ORD1602,2024-08-17,CUST165,Consumer,East,Stationery,Backpack,3,1197.92,0.2,2875.01,278.98,49.36,UPI
ORD1603,2025-06-02,CUST262,Consumer,East,Clothing,Cap,2,901.36,0.25,1352.04,-84.16,94.84,Credit Card
ORD1604,2024-06-22,CUST328,Consumer,Central,Groceries,Cooking Oil,1,307.28,0.25,230.46,9.59,232.09,Net Banking
ORD1605,2025-10-14,CUST360,Consumer,South,Stationery,Pen Set,2,163.49,0.2,261.58,-12.86,263.06,UPI
ORD1606,2024-06-16,CUST263,Consumer,West,Clothing,T-Shirt,1,2155.38,0.05,2047.61,721.69,202.82,Debit Card
ORD1607,2024-06-18,CUST386,Consumer,Central,Electronics,Smartphone,4,38416.1,,138297.96,20861.54,231.19,Credit Card
ORD1608,2025-01-27,CUST109,Corporate,East,Furniture,Bookshelf,4,10082.86,0.05,38314.87,11656.46,245.71,UPI
ORD1609,2025-09-25,CUST294,Corporate,East,Furniture,Table Lamp,5,14082.21,0.1,63369.94,18751.17,389.33,Net Banking
ORD1610,2024-07-12,CUST217,Corporate,East,Electronics,Smartwatch,2,47727.17,0.0,95454.34,37788.82,70.52,UPI
ORD1611,2025-05-31,CUST369,Consumer,East,Furniture,Sofa,2,20725.45,0.1,37305.81,7637.29,389.1,UPI
ORD1612,2024-01-29,CUST179,Consumer,West,Furniture,Table Lamp,1,24010.93,0.05,22810.38,8052.28,350.54,Cash on Delivery
ORD1613,2024-06-13,CUST192,Corporate,East,Electronics,Smartphone,4,49807.54,0.0,199230.16,77678.79,376.0,UPI
ORD1614,2025-02-25,CUST365,Corporate,Central,Electronics,Tablet,1,34760.8,0.15,29546.68,98.74,372.54,UPI
ORD1615,2024-12-04,CUST356,Consumer,North,Clothing,T-Shirt,4,874.9,0.0,3499.6,733.08,245.88,Cash on Delivery
ORD1616,2025-10-09,CUST232,Consumer,North,Clothing,Sneakers,1,619.24,0.0,619.24,139.65,121.47,Credit Card
ORD1617,2025-05-10,CUST375,Home Office,West,Electronics,Laptop,4,5161.69,0.0,20646.76,4372.61,277.58,Debit Card
ORD1618,2024-12-30,CUST363,Consumer,South,Groceries,Rice 5kg,1,1033.14,0.05,981.48,112.94,479.83,Net Banking
ORD1619,2024-12-07,CUST270,Consumer,South,Furniture,Office Chair,7,20477.1,0.0,143339.7,39850.87,302.49,UPI
ORD1620,2025-05-14,CUST100,Corporate,South,Clothing,Cap,4,1927.79,0.2,6168.93,1418.29,25.3,UPI
ORD1621,2025-10-18,CUST163,Consumer,South,Furniture,Bookshelf,6,2785.78,0.05,15878.95,2362.41,48.66,Debit Card
ORD1622,2025-05-25,CUST383,Consumer,North,Stationery,Backpack,1,665.79,0.05,632.5,117.96,496.57,Credit Card
ORD1623,2024-11-22,CUST220,Consumer,Central,Electronics,Laptop,2,56273.46,0.0,112546.92,36657.38,54.53,UPI
ORD1624,2024-08-04,CUST206,Corporate,South,Groceries,Rice 5kg,5,936.66,0.1,4214.97,973.79,42.1,UPI
ORD1625,2024-10-27,CUST274,Consumer,West,Stationery,Printer Paper,6,980.84,0.15,5002.28,1039.44,189.45,Credit Card
ORD1626,2024-05-11,CUST303,Consumer,West,Stationery,Pen Set,6,970.18,0.1,5238.97,413.4,485.27,UPI
ORD1627,2024-03-10,CUST264,Consumer,Central,Stationery,Pen Set,1,1121.95,0.1,1009.76,277.06,172.96,Debit Card
ORD1628,2024-09-08,CUST219,Corporate,North,Electronics,Laptop,5,46673.27,0.2,186693.08,-9111.86,216.74,Cash on Delivery
ORD1629,2025-02-18,CUST143,Consumer,Central,Clothing,Sneakers,2,2692.64,0.15,4577.49,144.97,324.36,UPI
